OBJECTID,Tag_Number,Release_Date,Latitude,Longitude,Species_Name,Length,Weight,Latitude_FiveNM,Longitude_FiveNM,Moon_Phase,Wind_Direction_10m,Rain_mm,Is_Raining,Sea_Surface_Temp_C
26774,A459100,1143763200000,-37.24999999909061,150.33333333300004,YELLOWFIN TUNA,60.0,4.0,-37.25,150.33333333,0.0638304305018076,28.0,0.0,False,
26786,A459121,1139097600000,-37.08333333209212,150.33333333300004,YELLOWFIN TUNA,70.0,0.0,-37.08333333,150.33333333,0.2352180515397055,106.0,0.0,False,
26787,A459122,1139097600000,-37.16666666609135,150.33333333300004,YELLOWFIN TUNA,70.0,25.0,-37.16666667,150.33333333,0.2352180515397055,88.0,0.0,False,
26788,A459123,1140912000000,-37.08333333209212,150.33333333300004,YELLOWFIN TUNA,95.0,12.0,-37.08333333,150.33333333,0.9463450878027452,192.0,0.0,False,
26789,A459125,1141344000000,-37.16666666609135,150.33333333300004,YELLOWFIN TUNA,65.0,0.0,-37.16666667,150.33333333,0.1156610488177546,23.0,0.0,False,
26790,A459126,1141430400000,-37.08333333209212,150.33333333300004,YELLOWFIN TUNA,60.0,0.0,-37.08333333,150.33333333,0.1495242410207566,40.0,0.0,False,
26791,A459127,1141430400000,-37.08333333209212,150.33333333300004,YELLOWFIN TUNA,65.0,0.0,-37.08333333,150.33333333,0.1495242410207566,40.0,0.0,False,
26792,A459128,1141516800000,-37.16666666609135,150.33333333300004,YELLOWFIN TUNA,65.0,0.0,-37.16666667,150.33333333,0.1833874332237584,103.0,0.0,False,
26793,A459129,1141516800000,-37.16666666609135,150.33333333300004,YELLOWFIN TUNA,65.0,0.0,-37.16666667,150.33333333,0.1833874332237584,103.0,0.0,False,
26794,A459130,1141516800000,-37.16666666609135,150.33333333300004,YELLOWFIN TUNA,65.0,0.0,-37.16666667,150.33333333,0.1833874332237584,103.0,0.0,False,
26808,A459151,1137024000000,-37.08333333209212,150.33333333300004,YELLOWFIN TUNA,0.0,3.0,-37.08333333,150.33333333,0.4225014386676601,50.0,0.0,False,
26809,A459152,1145664000000,-37.08333333209212,150.33333333300004,YELLOWFIN TUNA,60.0,6.0,-37.08333333,150.33333333,0.8088206589678493,233.0,0.0,False,
26816,A459159,1137024000000,-37.08333333209212,150.33333333300004,YELLOWFIN TUNA,0.0,3.0,-37.08333333,150.33333333,0.4225014386676601,50.0,0.0,False,
26817,A459160,1137024000000,-37.08333333209212,150.33333333300004,YELLOWFIN TUNA,60.0,3.0,-37.08333333,150.33333333,0.4225014386676601,50.0,0.0,False,
26818,A459161,1135641600000,-37.08333333209212,150.33333333300004,YELLOWFIN TUNA,90.0,13.0,-37.08333333,150.33333333,0.8806903634196298,37.0,0.0,False,
26819,A459162,1135641600000,-37.08333333209213,150.41666666700007,YELLOWFIN TUNA,0.0,13.0,-37.08333333,150.41666667,0.8806903634196298,37.0,0.0,False,
26820,A459163,1135814400000,-36.9166666660936,150.41666666700007,YELLOWFIN TUNA,0.0,11.0,-36.91666667,150.41666667,0.9484167478256336,81.0,0.0,False,
26821,A459164,1135900800000,-37.08333333209213,150.41666666700007,YELLOWFIN TUNA,0.0,14.0,-37.08333333,150.41666667,0.9822799400286356,32.0,0.0,False,
26822,A459165,1136678400000,-36.91666666609358,150.33333333300004,YELLOWFIN TUNA,62.0,4.0,-36.91666667,150.33333333,0.2870486698556526,47.0,0.0,False,
26823,A459166,1136678400000,-36.91666666609358,150.33333333300004,YELLOWFIN TUNA,60.0,4.0,-36.91666667,150.33333333,0.2870486698556526,47.0,0.0,False,
26824,A459167,1136678400000,-36.91666666609358,150.33333333300004,YELLOWFIN TUNA,60.0,4.0,-36.91666667,150.33333333,0.2870486698556526,47.0,0.0,False,
26825,A459168,1138924800000,-37.16666666609135,150.33333333300004,YELLOWFIN TUNA,60.0,0.0,-37.16666667,150.33333333,0.1674916671337017,165.0,0.0,False,
26826,A459169,1138924800000,-37.16666666609135,150.33333333300004,YELLOWFIN TUNA,60.0,4.0,-37.16666667,150.33333333,0.1674916671337017,165.0,0.0,False,
26827,A459170,1136678400000,-37.16666666609135,150.33333333300004,YELLOWFIN TUNA,60.0,4.0,-37.16666667,150.33333333,0.2870486698556526,72.0,0.0,False,
26828,A459171,1130630400000,-37.08333333209213,150.2500000000001,YELLOWFIN TUNA,95.0,10.0,-37.08333333,150.25,0.91662521564552,71.0,0.2,True,
26829,A459172,1130630400000,-37.08333333209213,150.2500000000001,YELLOWFIN TUNA,90.0,9.0,-37.08333333,150.25,0.91662521564552,71.0,0.2,True,
26830,A459173,1130630400000,-37.08333333209213,150.2500000000001,YELLOWFIN TUNA,85.0,8.5,-37.08333333,150.25,0.91662521564552,71.0,0.2,True,
26831,A459174,1130630400000,-37.08333333209213,150.2500000000001,YELLOWFIN TUNA,100.0,15.0,-37.08333333,150.25,0.91662521564552,71.0,0.2,True,
26832,A459175,1135555200000,-37.08333333209213,150.41666666700007,YELLOWFIN TUNA,0.0,15.0,-37.08333333,150.41666667,0.846827171216628,141.0,0.0,False,
26833,A459176,1135555200000,-37.08333333209213,150.41666666700007,YELLOWFIN TUNA,0.0,15.0,-37.08333333,150.41666667,0.846827171216628,141.0,0.0,False,
26834,A459177,1135555200000,-37.08333333209213,150.41666666700007,YELLOWFIN TUNA,0.0,15.0,-37.08333333,150.41666667,0.846827171216628,141.0,0.0,False,
26835,A459178,1135555200000,-37.08333333209213,150.41666666700007,YELLOWFIN TUNA,0.0,17.0,-37.08333333,150.41666667,0.846827171216628,141.0,0.0,False,
26836,A459179,1135555200000,-37.08333333209213,150.41666666700007,YELLOWFIN TUNA,0.0,15.0,-37.08333333,150.41666667,0.846827171216628,141.0,0.0,False,
26837,A459180,1135641600000,-37.08333333209213,150.41666666700007,YELLOWFIN TUNA,0.0,15.0,-37.08333333,150.41666667,0.8806903634196298,37.0,0.0,False,
26838,A459181,1135555200000,-37.08333333209213,150.41666666700007,YELLOWFIN TUNA,0.0,15.0,-37.08333333,150.41666667,0.846827171216628,141.0,0.0,False,
26839,A459182,1135555200000,-37.08333333209213,150.41666666700007,YELLOWFIN TUNA,0.0,15.0,-37.08333333,150.41666667,0.846827171216628,141.0,0.0,False,
26840,A459183,1135555200000,-37.08333333209213,150.41666666700007,YELLOWFIN TUNA,0.0,12.0,-37.08333333,150.41666667,0.846827171216628,141.0,0.0,False,
26841,A459184,1135555200000,-37.08333333209213,150.41666666700007,YELLOWFIN TUNA,0.0,12.0,-37.08333333,150.41666667,0.846827171216628,141.0,0.0,False,
26842,A459185,1135555200000,-37.08333333209213,150.41666666700007,YELLOWFIN TUNA,0.0,12.0,-37.08333333,150.41666667,0.846827171216628,141.0,0.0,False,
26843,A459186,1135555200000,-37.08333333209213,150.41666666700007,YELLOWFIN TUNA,90.0,0.0,-37.08333333,150.41666667,0.846827171216628,141.0,0.0,False,
26844,A459187,1135641600000,-37.08333333209212,150.33333333300004,YELLOWFIN TUNA,0.0,12.0,-37.08333333,150.33333333,0.8806903634196298,37.0,0.0,False,
26845,A459188,1135641600000,-37.08333333209212,150.33333333300004,YELLOWFIN TUNA,0.0,15.0,-37.08333333,150.33333333,0.8806903634196298,37.0,0.0,False,
26846,A459189,1135641600000,-37.08333333209212,150.33333333300004,YELLOWFIN TUNA,0.0,13.0,-37.08333333,150.33333333,0.8806903634196298,37.0,0.0,False,
26847,A459190,1135641600000,-37.08333333209212,150.33333333300004,YELLOWFIN TUNA,58.0,0.0,-37.08333333,150.33333333,0.8806903634196298,37.0,0.0,False,
26848,A459191,1138924800000,-37.16666666609135,150.33333333300004,YELLOWFIN TUNA,60.0,0.0,-37.16666667,150.33333333,0.1674916671337017,165.0,0.0,False,
26849,A459192,1138924800000,-37.16666666609135,150.33333333300004,YELLOWFIN TUNA,60.0,0.0,-37.16666667,150.33333333,0.1674916671337017,165.0,0.0,False,
26850,A459194,1138924800000,-37.16666666609135,150.33333333300004,YELLOWFIN TUNA,65.0,0.0,-37.16666667,150.33333333,0.1674916671337017,165.0,0.0,False,
26851,A459195,1138924800000,-37.08333333209212,150.33333333300004,YELLOWFIN TUNA,60.0,0.0,-37.08333333,150.33333333,0.1674916671337017,159.0,0.0,False,
26852,A459196,1138924800000,-37.08333333209212,150.33333333300004,YELLOWFIN TUNA,60.0,0.0,-37.08333333,150.33333333,0.1674916671337017,159.0,0.0,False,
26853,A459197,1138924800000,-37.16666666609135,150.33333333300004,YELLOWFIN TUNA,65.0,0.0,-37.16666667,150.33333333,0.1674916671337017,165.0,0.0,False,
26854,A459198,1138924800000,-37.16666666609135,150.33333333300004,YELLOWFIN TUNA,60.0,4.0,-37.16666667,150.33333333,0.1674916671337017,165.0,0.0,False,
26855,A459199,1138924800000,-37.16666666609135,150.33333333300004,YELLOWFIN TUNA,70.0,0.0,-37.16666667,150.33333333,0.1674916671337017,165.0,0.0,False,
26856,A459200,1138924800000,-37.08333333209212,150.33333333300004,YELLOWFIN TUNA,60.0,0.0,-37.08333333,150.33333333,0.1674916671337017,159.0,0.0,False,
26898,A459245,1149897600000,-37.16666666609135,150.33333333300004,ALBACORE,0.0,0.0,-37.16666667,150.33333333,0.4681170769149419,356.0,0.0,False,
26899,A459254,1143936000000,-36.74999999909513,150.0000000000001,YELLOWFIN TUNA,80.0,4.0,-36.75,150.0,0.1315568149078114,227.0,0.0,False,
26900,A459255,1160784000000,-36.74999999909513,150.33333333300004,ALBACORE,0.0,4.0,-36.75,150.33333333,0.7348792944931802,123.0,0.0,False,
26901,A459256,1160784000000,-36.91666666609358,150.33333333300004,YELLOWFIN TUNA,0.0,3.0,-36.91666667,150.33333333,0.7348792944931802,123.0,0.0,False,
26903,A459258,1160784000000,-36.91666666609358,150.33333333300004,YELLOWFIN TUNA,0.0,4.0,-36.91666667,150.33333333,0.7348792944931802,123.0,0.0,False,
26904,A459259,1160784000000,-36.91666666609358,150.33333333300004,ALBACORE,0.0,3.0,-36.91666667,150.33333333,0.7348792944931802,123.0,0.0,False,
26905,A459260,1160784000000,-36.91666666609358,150.33333333300004,ALBACORE,0.0,3.0,-36.91666667,150.33333333,0.7348792944931802,123.0,0.0,False,
26921,A459291,1148256000000,-36.9166666660936,149.91666666700007,YELLOWFIN TUNA,60.0,5.0,-36.91666667,149.91666667,0.824716425057906,208.0,0.0,False,
26922,A459292,1148256000000,-36.9166666660936,149.91666666700007,YELLOWFIN TUNA,65.0,8.0,-36.91666667,149.91666667,0.824716425057906,208.0,0.0,False,
26926,A459301,1145664000000,-36.9166666660936,149.91666666700007,YELLOWFIN TUNA,70.0,6.0,-36.91666667,149.91666667,0.8088206589678493,239.0,0.0,False,
26927,A459302,1145750400000,-36.74999999909513,150.33333333300004,YELLOWFIN TUNA,120.0,25.0,-36.75,150.33333333,0.8426838511708511,220.0,0.0,False,
26931,A459340,1138406400000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,274.32,90.0,-36.5,150.25,0.9643125139156904,38.0,0.0,False,
26932,A459381,1114300800000,-36.74999999909513,150.33333333300004,YELLOWFIN TUNA,77.0,8.0,-36.75,150.33333333,0.516481889278155,34.0,0.0,False,
26933,A459391,1114300800000,-36.74999999909513,150.33333333300004,YELLOWFIN TUNA,77.0,8.0,-36.75,150.33333333,0.516481889278155,34.0,0.0,False,
26934,A459392,1114300800000,-36.74999999909513,150.33333333300004,YELLOWFIN TUNA,75.0,7.0,-36.75,150.33333333,0.516481889278155,34.0,0.0,False,
26935,A459393,1114300800000,-36.74999999909513,150.33333333300004,YELLOWFIN TUNA,75.0,7.0,-36.75,150.33333333,0.516481889278155,34.0,0.0,False,
26936,A459394,1114300800000,-36.74999999909513,150.33333333300004,YELLOWFIN TUNA,75.0,7.0,-36.75,150.33333333,0.516481889278155,34.0,0.0,False,
26937,A459395,1114300800000,-36.74999999909513,150.33333333300004,YELLOWFIN TUNA,75.0,7.0,-36.75,150.33333333,0.516481889278155,34.0,0.0,False,
26938,A459396,1114300800000,-36.74999999909513,150.33333333300004,YELLOWFIN TUNA,75.0,7.0,-36.75,150.33333333,0.516481889278155,34.0,0.0,False,
26939,A459397,1114300800000,-36.74999999909513,150.33333333300004,YELLOWFIN TUNA,75.0,7.0,-36.75,150.33333333,0.516481889278155,34.0,0.0,False,
26940,A459398,1114300800000,-36.74999999909513,150.33333333300004,YELLOWFIN TUNA,75.0,7.0,-36.75,150.33333333,0.516481889278155,34.0,0.0,False,
26941,A459399,1114214400000,-36.74999999909513,150.33333333300004,YELLOWFIN TUNA,75.0,7.0,-36.75,150.33333333,0.4826186970751531,126.0,0.0,False,
26942,A459400,1114214400000,-36.74999999909513,150.33333333300004,YELLOWFIN TUNA,70.0,6.0,-36.75,150.33333333,0.4826186970751531,126.0,0.0,False,
26943,A459442,1134259200000,-34.749999999115936,151.16666666700007,YELLOWFIN TUNA,90.0,15.0,-34.75,151.16666667,0.3388792881715996,184.0,0.0,False,
27103,A459709,1131667200000,-31.666666666156427,153.41666666700007,YELLOWFIN TUNA,0.0,2.0,-31.66666667,153.41666667,0.3229835220815428,188.0,0.0,False,
27104,A459710,1131667200000,-31.666666666156427,153.41666666700007,YELLOWFIN TUNA,0.0,2.0,-31.66666667,153.41666667,0.3229835220815428,188.0,0.0,False,
27105,A459711,1163203200000,-35.16666666611124,151.08333333300004,YELLOWFIN TUNA,0.0,6.0,-35.16666667,151.08333333,0.6830486761772332,147.0,0.0,False,
27111,A459721,1117843200000,-35.16666666611124,151.08333333300004,YELLOWFIN TUNA,75.0,8.0,-35.16666667,151.08333333,0.9048727696012324,293.0,0.0,False,
27112,A459722,1117843200000,-35.16666666611124,151.08333333300004,YELLOWFIN TUNA,75.0,8.0,-35.16666667,151.08333333,0.9048727696012324,293.0,0.0,False,
27113,A459723,1117843200000,-35.16666666611124,151.08333333300004,ALBACORE,80.0,10.0,-35.16666667,151.08333333,0.9048727696012324,293.0,0.0,False,
27114,A459724,1117843200000,-35.16666666611124,151.08333333300004,YELLOWFIN TUNA,75.0,8.0,-35.16666667,151.08333333,0.9048727696012324,293.0,0.0,False,
27262,A460071,1140912000000,-34.249999999121805,135.2500000000001,SOUTHERN BLUEFIN TUNA,70.0,12.0,-34.25,135.25,0.9463450878027452,160.0,0.0,False,
27276,A460093,1140825600000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,0.0,3.0,-35.33333333,135.58333333,0.9124818955997434,207.0,0.0,False,
27280,A46010,982972800000,-32.74999999914105,152.58333333300004,DOLPHINFISH,50.0,1.0,-32.75,152.58333333,0.0444297407152839,44.0,0.0,False,
27281,A460101,1141430400000,-34.66666666611688,134.7500000000001,SOUTHERN BLUEFIN TUNA,100.0,16.0,-34.66666667,134.75,0.1495242410207566,146.0,0.0,False,
27282,A460102,1145491200000,-34.66666666611688,134.7500000000001,SOUTHERN BLUEFIN TUNA,90.0,14.0,-34.66666667,134.75,0.7410942745618455,250.0,0.0,False,
27290,A460111,1136073600000,-34.66666666611688,134.7500000000001,SOUTHERN BLUEFIN TUNA,100.0,18.0,-34.66666667,134.75,0.0500063244346393,157.0,0.0,False,
27291,A460112,1141257600000,-34.249999999121805,135.2500000000001,SOUTHERN BLUEFIN TUNA,110.0,18.0,-34.25,135.25,0.0817978566147527,18.0,0.0,False,
27292,A460113,1141430400000,-34.66666666611688,134.7500000000001,SOUTHERN BLUEFIN TUNA,100.0,17.0,-34.66666667,134.75,0.1495242410207566,146.0,0.0,False,
27293,A460114,1141344000000,-34.249999999121805,135.2500000000001,SOUTHERN BLUEFIN TUNA,110.0,19.0,-34.25,135.25,0.1156610488177546,186.0,0.0,False,
27294,A460115,1145491200000,-34.66666666611688,134.7500000000001,SOUTHERN BLUEFIN TUNA,70.0,12.0,-34.66666667,134.75,0.7410942745618455,250.0,0.0,False,
27295,A460116,1141171200000,-34.66666666611688,134.7500000000001,SOUTHERN BLUEFIN TUNA,80.0,14.0,-34.66666667,134.75,0.0479346644117509,114.0,0.0,False,
27296,A460117,1145491200000,-34.66666666611688,134.7500000000001,SOUTHERN BLUEFIN TUNA,70.0,12.0,-34.66666667,134.75,0.7410942745618455,250.0,0.0,False,
27297,A460118,1141430400000,-34.66666666611688,134.7500000000001,SOUTHERN BLUEFIN TUNA,100.0,17.0,-34.66666667,134.75,0.1495242410207566,146.0,0.0,False,
27298,A460119,1145491200000,-34.249999999121805,135.2500000000001,SOUTHERN BLUEFIN TUNA,100.0,16.0,-34.25,135.25,0.7410942745618455,247.0,0.1,True,
27299,A460120,1141171200000,-34.66666666611688,134.7500000000001,SOUTHERN BLUEFIN TUNA,70.0,12.0,-34.66666667,134.75,0.0479346644117509,114.0,0.0,False,
27308,A460129,1145491200000,-34.66666666611688,134.7500000000001,SOUTHERN BLUEFIN TUNA,80.0,13.0,-34.66666667,134.75,0.7410942745618455,250.0,0.0,False,
27309,A460130,1141430400000,-34.66666666611688,134.7500000000001,SOUTHERN BLUEFIN TUNA,100.0,16.0,-34.66666667,134.75,0.1495242410207566,146.0,0.0,False,
27310,A460131,1141171200000,-34.66666666611688,134.7500000000001,SOUTHERN BLUEFIN TUNA,93.0,16.0,-34.66666667,134.75,0.0479346644117509,114.0,0.0,False,
27324,A460321,1116720000000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,60.0,5.0,-35.33333333,135.58333333,0.4646512709622079,311.0,0.4,True,
27325,A460322,1141776000000,-35.249999999110315,135.58333333300004,SOUTHERN BLUEFIN TUNA,96.0,18.0,-35.25,135.58333333,0.2849770098327641,121.0,0.0,False,
27326,A460323,1141776000000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,115.0,22.0,-35.33333333,135.58333333,0.2849770098327641,121.0,0.0,False,
27327,A460324,1141776000000,-35.249999999110315,135.58333333300004,SOUTHERN BLUEFIN TUNA,95.0,17.0,-35.25,135.58333333,0.2849770098327641,121.0,0.0,False,
27328,A460325,1141776000000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,110.0,21.0,-35.33333333,135.58333333,0.2849770098327641,121.0,0.0,False,
27329,A460326,1141776000000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,100.0,18.0,-35.33333333,135.58333333,0.2849770098327641,121.0,0.0,False,
27330,A460327,1141776000000,-35.249999999110315,135.58333333300004,SOUTHERN BLUEFIN TUNA,110.0,20.0,-35.25,135.58333333,0.2849770098327641,121.0,0.0,False,
27331,A460328,1141776000000,-35.249999999110315,135.58333333300004,SOUTHERN BLUEFIN TUNA,110.0,21.0,-35.25,135.58333333,0.2849770098327641,121.0,0.0,False,
27332,A460329,1141776000000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,110.0,18.0,-35.33333333,135.58333333,0.2849770098327641,121.0,0.0,False,
27333,A460330,1141776000000,-35.249999999110315,135.58333333300004,SOUTHERN BLUEFIN TUNA,110.0,18.0,-35.25,135.58333333,0.2849770098327641,121.0,0.0,False,
27334,A460331,1142640000000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,64.0,5.0,-35.33333333,135.58333333,0.6236089318627831,116.0,0.0,False,
27335,A460332,1142640000000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,62.0,3.0,-35.33333333,135.58333333,0.6236089318627831,116.0,0.0,False,
27336,A460333,1142640000000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,112.0,18.0,-35.33333333,135.58333333,0.6236089318627831,116.0,0.0,False,
27337,A460334,1142640000000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,50.0,2.9,-35.33333333,135.58333333,0.6236089318627831,116.0,0.0,False,
27338,A460335,1142726400000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,64.0,3.0,-35.33333333,135.58333333,0.6574721240657849,122.0,0.0,False,
27339,A460336,1142726400000,-34.249999999121805,135.2500000000001,SOUTHERN BLUEFIN TUNA,64.0,3.0,-34.25,135.25,0.6574721240657849,147.0,0.0,False,
27340,A460337,1142899200000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,76.0,7.0,-35.33333333,135.58333333,0.7251985084717887,128.0,0.0,False,
27341,A460338,1142899200000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,67.0,5.0,-35.33333333,135.58333333,0.7251985084717887,128.0,0.0,False,
27342,A460339,1142899200000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,64.0,0.0,-35.33333333,135.58333333,0.7251985084717887,128.0,0.0,False,
27343,A460340,1142899200000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,67.0,5.0,-35.33333333,135.58333333,0.7251985084717887,128.0,0.0,False,
27344,A460341,1142899200000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,110.0,21.0,-35.33333333,135.58333333,0.7251985084717887,128.0,0.0,False,
27345,A460342,1142899200000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,107.0,20.0,-35.33333333,135.58333333,0.7251985084717887,128.0,0.0,False,
27346,A460343,1142899200000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,106.0,20.0,-35.33333333,135.58333333,0.7251985084717887,128.0,0.0,False,
27347,A460344,1142899200000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,97.0,18.0,-35.33333333,135.58333333,0.7251985084717887,128.0,0.0,False,
27348,A460345,1143504000000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,65.0,4.5,-35.33333333,135.58333333,0.962240853892802,141.0,0.0,False,
27349,A460346,1143504000000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,68.0,5.0,-35.33333333,135.58333333,0.962240853892802,141.0,0.0,False,
27350,A460347,1143504000000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,65.0,5.0,-35.33333333,135.58333333,0.962240853892802,141.0,0.0,False,
27351,A460348,1143504000000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,65.0,4.5,-35.33333333,135.58333333,0.962240853892802,141.0,0.0,False,
27352,A460349,1143504000000,-35.33333333210946,135.58333333300004,SOUTHERN BLUEFIN TUNA,97.0,13.0,-35.33333333,135.58333333,0.962240853892802,141.0,0.0,False,
